file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\storage\mongo\entity\MongoEntityFactory.java,im.turms.server.common.storage.mongo.entity.MongoEntityFactory,class,31,34,3,31,75,1,0,91,105,0.0,NaN,NaN,15,13,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,244,18,9,26,1,0,22,18,77,13,64,3,0,0,0,158,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\group\GroupMemberOrBuilder.java,im.turms.server.common.access.client.dto.model.group.GroupMemberOrBuilder,interface,5,10,5,5,22,1,0,0,231,0.0,0.0,0.0,22,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\group\GroupJoinQuestion.java,im.turms.server.common.access.client.dto.model.group.GroupJoinQuestion$Builder,innerclass,14,14,0,14,86,1,0,46,462,0.814394,0.37692308,0.59615386,44,1,39,4,1,0,40,0,4,0,6,0,0,6,0,0,0,0,3,348,44,1,17,1,19,2,58,71,0,18,4,0,0,0,109,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\task\TaskManager.java,im.turms.server.common.infra.task.TaskManager,class,9,10,1,9,3,1,0,5,0,0.5,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,2,0,4,0,0,4,0,2,42,0,0,1,0,0,0,2,9,0,9,1,0,1,0,46,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-plugins\turms-plugin-push\src\main\java\im\turms\plugin\push\core\template\TemplateEngine.java,im.turms.plugin.push.core.template.TemplateEngine,class,2,2,0,2,3,1,0,7,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,21,1,0,0,1,0,3,0,1,0,1,1,0,0,0,19,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\domain\common\po\BaseEntity.java,im.turms.server.common.domain.common.po.BaseEntity,class,0,3,3,0,0,1,3,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\user\UpdateUserLocationRequestOrBuilder.java,im.turms.server.common.access.client.dto.request.user.UpdateUserLocationRequestOrBuilder,interface,1,6,5,1,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\common\LongsWithVersionOrBuilder.java,im.turms.client.model.proto.model.common.LongsWithVersionOrBuilder,interface,1,3,2,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\constant\UserStatusOuterClass.java,im.turms.server.common.access.client.dto.constant.UserStatusOuterClass,class,4,8,4,4,5,1,0,2,6,0.75,0.0,0.0,4,3,3,1,0,0,4,0,0,0,1,1,0,1,0,0,0,0,1,17,1,0,0,0,0,6,0,2,1,2,0,0,0,0,12,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\logging\core\logger\InternalLogger.java,im.turms.server.common.infra.logging.core.logger.InternalLogger,class,3,7,4,3,5,2,0,3,3,0.8333334,0.0,0.0,3,1,2,1,0,0,2,0,0,1,2,1,1,1,0,0,1,0,1,20,1,0,0,1,0,0,0,2,0,2,1,0,0,0,21,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\common\StringsWithVersion.java,im.turms.server.common.access.client.dto.model.common.StringsWithVersion,class,17,22,5,17,58,2,0,28,594,0.9189189,0.046031747,0.06031746,37,17,32,2,3,0,36,0,2,0,9,5,2,7,0,0,5,0,2,424,43,2,11,0,13,2,32,30,13,15,2,1,1,0,114,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\access\admin\controller\GroupJoinRequestController.java,im.turms.service.domain.group.access.admin.controller.GroupJoinRequestController,class,20,20,0,20,6,2,0,19,0,0.0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,30,5,0,0,0,0,2,1,9,0,10,0,0,0,3,53,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-plugins\turms-plugin-push\src\main\java\im\turms\plugin\push\core\PushNotificationSender.java,im.turms.plugin.push.core.PushNotificationSender$TemplateGroup,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,10,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\message\MessagesWithTotalListOrBuilder.java,im.turms.server.common.access.client.dto.model.message.MessagesWithTotalListOrBuilder,interface,3,8,5,3,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\env\database\UserMongoProperties.java,im.turms.server.common.infra.property.env.service.env.database.UserMongoProperties,class,9,10,1,9,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,2,0,2,0,0,5,0,17,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\gateway\BaseServerProperties.java,im.turms.server.common.infra.property.env.gateway.BaseServerProperties,class,3,6,3,3,0,1,3,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,1,1,4,0,4,0,0,0,0,11,1025,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\business\group\GroupJoinRequestProperties.java,im.turms.server.common.infra.property.env.service.business.group.GroupJoinRequestProperties,class,9,10,1,9,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,0,0,6,6,3,2,5,0,0,0,0,53,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-gateway\src\main\java\im\turms\gateway\access\client\common\IpRequestThrottler.java,im.turms.gateway.access.client.common.IpRequestThrottler,class,10,12,2,10,13,1,0,28,0,0.5416667,1.0,1.0,3,0,2,1,0,0,2,0,0,0,8,6,0,8,0,0,8,0,4,60,2,2,0,2,1,1,12,17,4,20,3,0,0,5,115,1,1
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\bo\GroupInvitationStrategy.java,im.turms.service.domain.group.bo.GroupInvitationStrategy,enum,0,4,4,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,42,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\lang\StringBuilderPool.java,im.turms.server.common.infra.lang.StringBuilderPool,class,2,2,0,2,2,1,0,1,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,13,1,0,0,0,0,0,0,1,0,1,0,1,0,0,12,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\collection\ConcatIterable.java,im.turms.server.common.infra.collection.ConcatIterable,class,2,2,0,2,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,11,1,0,0,0,0,0,0,2,0,2,0,0,0,0,8,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\metrics\TurmsMicrometerChannelMetricsRecorder.java,im.turms.server.common.infra.metrics.TurmsMicrometerChannelMetricsRecorder,class,4,4,0,4,7,1,0,7,9,0.7142858,0.2857143,1.0,7,0,7,0,0,0,7,0,0,0,6,0,0,6,0,0,6,0,0,34,0,0,0,0,0,8,0,6,6,6,0,0,0,0,65,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\conversation\GroupConversation.java,im.turms.server.common.access.client.dto.model.conversation.GroupConversation$MemberIdToReadDateDefaultEntryHolder,innerclass,1,1,0,1,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,11,26,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\rpc\RpcEndpoint.java,im.turms.server.common.infra.cluster.service.rpc.RpcEndpoint,class,14,17,3,14,13,1,0,28,2,0.8000001,0.33333334,0.33333334,5,0,3,2,0,0,3,0,0,0,7,4,0,7,0,0,7,0,1,68,5,2,4,1,2,3,6,14,3,15,2,0,0,1,87,17,1
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\message\QueryMessagesRequest.java,im.turms.client.model.proto.request.message.QueryMessagesRequest$Builder,innerclass,3,3,0,3,42,1,0,43,861,0.0,0.0,0.0,42,0,41,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,2,172,41,0,0,0,0,0,0,0,0,0,0,0,0,0,83,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-plugins\turms-plugin-minio\src\main\java\im\turms\plugin\minio\core\BucketPolicyAction.java,im.turms.plugin.minio.core.BucketPolicyAction,enum,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\storage\QueryMessageAttachmentInfosRequest.java,im.turms.server.common.access.client.dto.request.storage.QueryMessageAttachmentInfosRequest$Builder,innerclass,12,12,0,12,100,1,0,49,690,0.84548104,0.30564785,0.62126243,49,1,42,6,1,0,43,0,4,0,7,0,0,7,0,0,0,0,4,376,45,3,17,1,26,0,70,71,0,19,4,0,0,0,123,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\gateway\session\SessionProperties.java,im.turms.server.common.infra.property.env.gateway.session.SessionProperties,class,11,12,1,11,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,9,0,0,0,0,0,13,8,7,7,7,0,0,0,0,103,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\UpdateGroupJoinQuestionRequest.java,im.turms.server.common.access.client.dto.request.group.enrollment.UpdateGroupJoinQuestionRequest,class,17,22,5,17,76,2,0,38,716,0.923077,0.05,0.0974359,41,17,36,2,3,0,40,0,2,0,13,7,4,9,0,0,7,0,2,582,52,2,18,0,23,5,51,48,21,24,2,1,1,0,128,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\enrollment\QueryGroupInvitationsRequest.java,im.turms.client.model.proto.request.group.enrollment.QueryGroupInvitationsRequest$Builder,innerclass,3,3,0,3,13,1,0,13,78,0.0,0.0,0.0,13,0,12,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,53,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\TurmsPropertiesSerializer.java,im.turms.server.common.infra.property.TurmsPropertiesSerializer,class,1,2,1,1,3,1,0,6,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,2,0,2,1,0,0,0,16,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\group\GroupsWithVersionOrBuilder.java,im.turms.client.model.proto.model.group.GroupsWithVersionOrBuilder,interface,2,4,2,2,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\io\lettuce\core\protocol\CustomKeyBuffer.java,io.lettuce.core.protocol.CustomKeyBuffer,class,2,4,2,2,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\QueryGroupJoinQuestionsRequestOuterClass.java,im.turms.server.common.access.client.dto.request.group.enrollment.QueryGroupJoinQuestionsRequestOuterClass,class,7,8,1,7,5,1,0,5,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,2,21,1,0,0,0,0,12,1,4,1,4,0,0,0,0,26,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-gateway\src\main\java\im\turms\gateway\infra\thread\ThreadNameConst.java,im.turms.gateway.infra.thread.ThreadNameConst,class,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,8,8,8,0,0,0,8,0,0,12,0,0,0,0,0,8,0,8,0,8,0,0,0,0,40,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\access\servicerequest\controller\GroupServiceController.java,im.turms.service.domain.group.access.servicerequest.controller.GroupServiceController,class,47,47,0,47,92,2,0,167,153,0.8786009,0.27076924,1.0,27,0,26,1,0,0,26,0,0,0,18,0,0,18,0,0,6,0,1,339,68,4,5,0,1,0,4,92,0,143,4,0,0,59,142,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\UpdateGroupJoinQuestionRequest.java,im.turms.server.common.access.client.dto.request.group.enrollment.UpdateGroupJoinQuestionRequest$Builder,innerclass,14,14,0,14,75,1,0,42,403,0.7897436,0.35630253,0.5462185,39,1,34,4,1,0,35,0,4,0,5,0,0,5,0,0,0,0,3,312,39,1,15,1,13,2,45,61,0,17,4,0,0,0,110,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\common\validation\DataValidator.java,im.turms.service.domain.common.validation.DataValidator,class,12,17,5,12,35,1,0,11,66,0.91666675,0.0,0.0,12,11,11,1,0,0,11,0,0,0,12,12,0,12,0,0,12,0,0,75,0,0,21,0,0,12,1,13,0,13,1,0,0,0,87,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\TurmsServiceApplication.java,im.turms.service.TurmsServiceApplication,class,3,5,2,3,1,2,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\conversation\repository\GroupConversationRepository.java,im.turms.service.domain.conversation.repository.GroupConversationRepository,class,10,11,1,10,7,2,0,10,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,28,3,1,0,0,0,4,6,8,3,8,1,0,0,0,31,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\member\DeleteGroupMembersRequest.java,im.turms.client.model.proto.request.group.member.DeleteGroupMembersRequest$Builder,innerclass,3,3,0,3,19,1,0,20,171,0.0,0.0,0.0,19,0,18,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,79,18,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\file\AudioFile.java,im.turms.client.model.proto.model.file.AudioFile,class,13,14,1,13,42,1,0,14,275,0.8783069,0.52380955,0.52380955,27,16,20,6,1,0,22,0,1,0,7,4,2,5,0,0,3,0,6,473,27,0,7,0,4,8,12,23,1,12,4,0,3,0,78,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\rpc\RpcService.java,im.turms.server.common.infra.cluster.service.rpc.RpcService$Anonymous1,anonymous,13,13,0,13,15,1,0,30,1,0.5555556,0.46666667,0.6666667,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,88,4,0,3,7,0,9,1,17,3,17,4,0,0,3,58,-1,6
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\notification\TurmsNotification.java,im.turms.client.model.proto.notification.TurmsNotification$Data$KindCase,enum,1,1,0,1,26,1,0,1,0,0.0,1.0,1.0,4,2,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1,61,25,0,0,0,0,0,44,1,0,1,1,0,0,0,35,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\enrollment\CheckGroupJoinQuestionsAnswersRequest.java,im.turms.client.model.proto.request.group.enrollment.CheckGroupJoinQuestionsAnswersRequest,class,10,14,4,10,40,1,0,17,339,0.92592597,0.4347826,0.4347826,27,16,22,4,1,0,24,0,1,0,4,3,1,3,0,0,2,0,3,193,32,0,2,0,0,4,2,13,0,10,4,0,2,0,78,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\test\java\util\JarUtil.java,util.JarUtil,class,3,5,2,3,6,1,0,18,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,32,1,2,1,1,0,4,0,9,2,9,2,0,0,0,41,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\storage\StorageResourceInfoOuterClass.java,im.turms.server.common.access.client.dto.model.storage.StorageResourceInfoOuterClass,class,7,9,2,7,5,1,0,5,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,2,21,1,0,0,0,0,19,1,4,1,4,0,0,0,0,24,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\blocklist\CreateGroupBlockedUserRequest.java,im.turms.client.model.proto.request.group.blocklist.CreateGroupBlockedUserRequest,class,10,14,4,10,34,1,0,6,246,0.90277773,0.6315789,0.6315789,24,16,18,5,1,0,20,0,1,0,6,4,2,4,0,0,3,0,2,157,25,0,2,0,0,6,5,14,1,10,4,0,1,0,65,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\test\java\integration\im\turms\server\common\testing\TestingEnvContainerIT.java,integration.im.turms.server.common.testing.TestingEnvContainerIT,class,3,3,0,3,2,2,0,5,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\gateway\identityaccessmanagement\http\HttpAuthenticationResponseExpectationProperties.java,im.turms.server.common.infra.property.env.gateway.identityaccessmanagement.http.HttpAuthenticationResponseExpectationProperties,class,5,6,1,5,0,1,0,3,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,5,0,0,0,0,0,2,1,3,0,3,0,0,0,0,16,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\storage\StorageResourceInfo.java,im.turms.server.common.access.client.dto.model.storage.StorageResourceInfo,class,15,21,6,15,100,2,0,33,818,0.92780745,0.050941307,0.12735327,44,17,39,2,3,0,43,0,2,0,17,9,6,11,0,0,9,0,2,735,63,0,29,0,39,10,72,68,28,35,2,1,1,0,115,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\test\java\unit\im\turms\server\common\infra\memory\ByteBufferUtilTests.java,unit.im.turms.server.common.infra.memory.ByteBufferUtilTests,class,1,1,0,1,1,1,0,12,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,2,3,1,4,0,0,0,1,19,0,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\file\ImageFile.java,im.turms.client.model.proto.model.file.ImageFile$DescriptionOrBuilder,interface,2,2,0,2,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\domain\session\rpc\QueryUserSessionsRequest.java,im.turms.server.common.domain.session.rpc.QueryUserSessionsRequest,class,6,7,1,6,8,2,0,3,17,0.71428573,0.0952381,0.14285715,7,0,7,0,0,0,7,0,0,0,2,1,0,2,0,0,1,0,0,28,5,0,1,0,0,1,0,2,0,2,1,0,0,0,31,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\blocklist\QueryGroupBlockedUserInfosRequest.java,im.turms.client.model.proto.request.group.blocklist.QueryGroupBlockedUserInfosRequest$Builder,innerclass,3,3,0,3,8,1,0,8,28,0.0,0.0,0.0,8,0,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,44,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\test\java\unit\im\turms\server\common\infra\codec\Base62Tests.java,unit.im.turms.server.common.infra.codec.Base62Tests,class,4,5,1,4,15,1,0,19,22,0.625,1.0,1.0,8,5,0,5,0,3,3,0,0,0,1,1,0,1,0,0,1,0,9,81,5,6,0,0,6,19,20,22,6,15,2,1,0,0,66,0,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\TurmsRequestOrBuilder.java,im.turms.client.model.proto.request.TurmsRequestOrBuilder,interface,58,60,2,58,115,1,0,0,6555,0.0,0.0,0.0,115,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\constant\TimeType.java,im.turms.server.common.infra.property.constant.TimeType,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\constant\ResponseActionOuterClass.java,im.turms.server.common.access.client.dto.constant.ResponseActionOuterClass,class,4,6,2,4,5,1,0,2,6,0.75,0.0,0.0,4,3,3,1,0,0,4,0,0,0,1,1,0,1,0,0,0,0,1,17,1,0,0,0,0,5,0,2,1,2,0,0,0,0,12,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\lang\MathUtil.java,im.turms.server.common.infra.lang.MathUtil,class,0,1,1,0,16,1,0,1,10,0.0,0.0,0.0,5,4,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,36,8,0,6,0,12,0,6,6,6,6,2,0,0,0,13,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\po\GroupBlockedUser.java,im.turms.service.domain.group.po.GroupBlockedUser$Fields,innerclass,0,0,0,0,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,8,0,0,0,0,0,4,0,4,2,4,0,0,0,0,18,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\file\File.java,im.turms.server.common.access.client.dto.model.file.File$DescriptionOrBuilder,interface,2,2,0,2,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\domain\session\bo\SessionCloseStatus.java,im.turms.server.common.domain.session.bo.SessionCloseStatus,enum,2,5,3,2,10,1,0,3,0,0.59999996,0.6666667,0.6666667,5,1,4,0,0,1,6,0,0,0,3,2,1,2,0,0,3,0,1,24,4,1,1,0,0,0,16,3,0,3,1,0,0,0,37,1,0
